our_company_id,store_name,sl_merchant_name,domain,city,state,sl_country,sl_location,icp_tier,has_email_already,num_phones,primary_phone,additional_phones
71fd3611-34d7-4fa7-92ed-c29542c8f331,Obsolete Streetwear,Obsolete Streetwear,obsoletestreetwear.com,Garland,Texas,US,"Garland, TX, USA",,yes,0,,
d1bc09eb-ab95-4d50-9556-5fa9351c0641,Ocasun,Ocasun,ocasun.com,Lindenhurst,Illinois,US,"Lindenhurst, IL 60046, USA",,yes,0,,
e1b6b062-f55f-4322-87a9-2b77a8f7e4a8,Ocean Hope Boutique,Ocean Hope Boutique,oceanhopeboutique.com,Lake Havasu City,Arizona,US,"Lake Havasu City, AZ, USA",,yes,1,(928) 412-5463,
4c90e2cb-3702-4412-b54a-dd23f747eafa,Ocean Rack,Ocean Rack,oceanrackpr.com,,,US,"San Juan, Puerto Rico",,yes,0,,
0c7fedec-1087-4a5a-a8e8-dd3d0605ce24,Ocean Vista Apparel,Ocean Vista Apparel,oceanvistaapparel.com,Dundalk,Maryland,US,"Dundalk, MD, USA",,yes,0,,
52feb8cf-ca85-4a0a-90cb-687a8b6bf67b,Ocean Wave Boutique,Ocean Wave Boutique,oceanwaveboutique.com,Azle,Texas,US,"Azle, TX 76020, USA",,yes,0,,
e3ff5fd1-57bf-4d3c-a287-4f340030ed17,Oceanblew,Oceanblew,oceanblew.com,Chattanooga,Tennessee,US,"Chattanooga, TN, USA",,yes,0,,
c850b156-a61c-4aae-bcf6-73c97ed82fc3,Oceandust,Oceandust,oceandust.co,Santa Teresa,New Mexico,US,"Santa Teresa, NM 88008, USA",,yes,0,,
bcac8763-f727-4d5f-a621-e2902a776ee0,Oceanglam Boutique,,oceanglamboutique.com,Clinton,Mississippi,,,,yes,1,+1 877-388-6677,
5cfd50ba-9277-45e9-b34c-5ca9f32dfaa8,Oceans Of Time Boutique,Oceans Of Time Boutique,oceansoftimebtq.com,Newport,Oregon,US,"Newport, OR, USA",,yes,1,541-272-5030,
91a4cb46-b417-425c-a73e-e8b68c54a881,October Seven,,octobersevenboutique.com,Raleigh,North Carolina,,,,yes,0,,
f7f98c4b-54ac-4322-849a-2f451e18bdeb,Odd Blonde Vintage,,oddblonde.com,Bismarck,North Dakota,,,,no,0,,
cc10cfcf-459f-4a27-ac96-a2bcbcaba66e,Odd Faery,Odd Faery,oddfaery.com,Harleysville,Pennsylvania,US,"Harleysville, PA 19438, USA",,no,0,,
afa0f42d-474b-40f4-9d23-8a3de6269086,OddFrames,OddFrames,oddframes.com,San Diego,California,US,"San Diego, CA, USA",,yes,0,,
9a63b569-3921-429c-8ccf-711bf47527de,Odeon Collection,,odeoncollection.com,New York,New York,,,,yes,0,,
bf8f1bf7-7b93-401e-96c0-fbb05a9dcccb,Odessa Outfitters,Odessa Outfitters,odessaoutfitters.com,Odessa,Florida,US,"Odessa, FL, USA",,no,1,813-477-6226,
ba68ec61-0328-4d35-891a-03fdcfd8c8d0,Odeur d'Or,Odeur d'Or,odeurdor.com,Alhambra,California,US,"Alhambra, CA, USA",,yes,0,,
3b480fe3-b0aa-42fb-bc9d-911c14c5b82b,Odin's Hall,,odins-hall.it,Clovis,New Mexico,,,,yes,0,,
189ac415-acb7-4d4f-91c3-ba88162565ee,Odura’a boutique,Odura’a boutique,oduraaboutique.com,Mechanicsville,Virginia,US,"Mechanicsville, VA, USA",,yes,0,,
d8554fad-2a10-4d52-8f5e-c4a51d4b7775,Odyssey Bazaar,Odyssey Bazaar,odysseybazaar.com,Camarillo,California,US,"Camarillo, CA, USA",,yes,1,805-206-3939,
6d2f9cf1-d550-4b00-81a7-1da4df0b0085,Odyssey Boutique,Odyssey Boutique,odysseybtq.com,Wayne,New Jersey,US,"Wayne, NJ 07470, USA",,yes,1,(973) 696-6595,
3abd1417-3e05-4773-8b94-f013f0391e24,Ofelya Boutique,Ofelya Boutique,ofelyaboutique.com,Middletown,Delaware,US,"Middletown, DE, USA",,yes,1,+905354741616,
63f7365c-5d3c-41ba-a988-631a76caf7cc,Off Broadway Vintage & Costumes,Off Broadway Vintage & Costumes,offbroadwayvintage.com,Albuquerque,New Mexico,US,"Albuquerque, NM, USA",,yes,1,505-268-1489,
8bed4f72-11b7-4bef-8fb9-56209beac0dc,Off Scene Vintage Clothing,Off Scene Vintage Clothing,offscenevintageclothing.com,San Diego,California,US,"San Diego, CA, USA",,yes,0,,
52b82257-77da-4125-8f59-f24249236dec,Off The Wall Fashions,Off The Wall Fashions,offthewallfashions.com,Missouri City,Texas,US,"Missouri City, TX, USA",,no,0,,
4d29ce7d-efc0-4ee5-8450-350a072906e6,Official Ground Pounderz Site,,groundpounderz.com,Westbrook,Maine,,,,yes,1,+1 207-591-6075,
6ecec849-f940-4d01-876f-a0b6bcc619e0,Oh Grace Boutique,Oh Grace Boutique,ohgraceboutique.com,Cedar Rapids,Iowa,US,"Cedar Rapids, IA, USA",,yes,0,,
34275a16-a43e-4a16-a65d-06fd51d0cd0b,Oh Leeloo,Oh Leeloo,ohleeloo.com,Portland,Oregon,US,"Portland, OR, USA",,yes,0,,
c0da404e-729a-4b4a-83f7-b91c242401ea,Oh My Jane Boutique,,omjboutique.com,Alvin,Texas,,,,yes,0,,
5e4bacbf-7b88-4a76-ac0a-6769b42f42af,Oh My SJ!,Oh My SJ!,ohmysj.com,Dallas,Texas,US,"Dallas, TX, USA",,yes,0,,
fbe4c79a-fec9-470a-94cd-383c66dfb256,Oh So Spoiled Boutique,Oh So Spoiled Boutique,ohsospoiledboutique.com,Waynesboro,Mississippi,US,"Waynesboro, MS 39367, USA",,yes,1,601-509-9002,
88ada0db-3d72-4dd6-9a91-2cd115a414d9,Oh lala boutique,Oh lala boutique,shopohlalaboutique.com,,,US,United States,,no,2,939-372-6761,956-382-0817
969439f7-9274-4158-a027-c6cd88067b34,Oh! LaLa Queen Boutique,Oh! LaLa Queen Boutique,shopohlalaqueenboutique.com,Odessa,Texas,US,"Odessa, TX, USA",,yes,0,,
c662330c-0336-4ba2-b1ac-062dc9796022,"Oh, This Old Thing Vintage","Oh, This Old Thing Vintage",ototvintage.com,Port Huron,Michigan,US,"Port Huron, MI, USA",,no,0,,
0b8adccd-6ffa-4b5f-85d6-968a62518ecd,Oh-Honey Boutique NJ,Oh-Honey Boutique NJ,ohhoneyboutiquenj.com,Shrewsbury,New Jersey,US,"Shrewsbury, NJ 07702, USA",,yes,1,(732) 734-3633,
4065a1d2-186b-47dd-aa8c-45292c1489ad,OhKlassy,OhKlassy,ohklassy.com,Newark,Delaware,US,"Newark, DE, USA",,yes,1,+31620918559,
a2722770-75a2-4aa4-a9b3-37514288575b,OhKlassy,,ohklassy.nl,Newark,Delaware,,,,yes,1,+31 6 20918559,
5ad1ca59-15d9-47fa-adc6-a79ac14a23fa,Ohio Roots Boutique,Ohio Roots Boutique,ohiorootsboutique.com,London,Ohio,US,"London, OH 43140, USA",,yes,1,937-207-9663,
550db6fe-c619-4a69-915c-319b3204472e,Ohio Valley Clothing,Ohio Valley Clothing,ohiovalleyclothing.com,Hopedale,Ohio,US,"Hopedale, OH 43976, USA",,yes,1,888-410-2160,
baca792c-e916-4367-a16d-027b389d7f8d,Okie Gals Boutique,Okie Gals Boutique,okiegals.net,Muskogee,Oklahoma,US,"Muskogee, OK, USA",,yes,0,,
2313f0ed-89d2-4623-9d0a-fdc140d80ef3,Ol' Shirty Bastard,Ol' Shirty Bastard,olshirtybastard.com,Murrysville,Pennsylvania,US,"Murrysville, PA, USA",,no,0,,
5258ebc4-8420-4d79-b005-77fe20bc7799,Ola Wyola,,olawyola.com,Seattle,Washington,,,,yes,0,,
693c2733-7833-4fe9-8e23-663c8f20f1dc,Old 44 Vintage,Old 44 Vintage,old44vintage.com,San Juan Capistrano,California,US,"San Juan Capistrano, CA, USA",,yes,1,(949) 245-2717,
262bff5e-6168-4556-b78c-68c7f49852c0,Old Bear Vintage,Old Bear Vintage,oldbearvintage.com,Denton,Texas,US,"Denton, TX, USA",,no,2,(682) 323-9988,(940) 331-8608
f5420d9e-f668-48e5-97e0-93147a3c9914,Old Earth Vintage,Old Earth Vintage,oldearthvintage.com,Berkeley,California,US,"Berkeley, CA, USA",,no,0,,
24698ea3-1505-4158-ac11-914e86b74f97,Old Main Emporium,Old Main Emporium,oldmainemporium.com,Huntington,West Virginia,US,"Huntington, WV, USA",,yes,1,304-522-6246,
567714d3-33f0-4231-acd1-8f2661cc7074,Old Money,Old Money,old-money.com,New York,Active,US,"New York, NY, USA",,yes,0,,
850db644-c978-45c3-b5ba-6515c915665e,Old Road Brand,,oldroadbrand.com,Lafayette,California,,,,no,0,,
2af16209-8dde-4e7c-964b-517767fba42a,Old School,Old School,oldschoolwv.com,Morgantown,West Virginia,US,"Morgantown, WV, USA",,no,0,,
fb663de1-dc00-4042-b8d9-50dd95935a5d,Old School Bodybuilding Clothing Co.,Old School Bodybuilding Clothing Co.,osbbc.com,Lehigh Acres,Florida,US,"Lehigh Acres, FL, USA",,yes,1,239-849-0107,
e311438c-be07-406b-a395-f94268ac04cf,Old School Leather Co.,Old School Leather Co.,oldschoolleather.com,Wesley Chapel,Florida,US,"Wesley Chapel, FL, USA",,yes,0,,
a2620d25-9d7f-4004-9146-0cb9f349f4c3,Old School Seconds,Old School Seconds,oldschoolseconds.com,Wayzata,Minnesota,US,"Wayzata, MN 55391, USA",,yes,0,,
efc6a4b4-0313-4598-97d8-6bbeb84d7af1,Old Smokeys Boots,Old Smokeys Boots,oldsmokeysboots.com,Nashville,Tennessee,US,"Nashville, TN, USA",,yes,0,,
08100f4b-c12c-419c-bf92-9709e0bbe4fc,Old Soul,Old Soul,shopoldsoul.com,Gentry,Arkansas,US,"Gentry, AR 72734, USA",,yes,0,,
bba9eda2-1cd3-4bd4-99cc-c1baa6153716,Old Soul Boutique,Old Soul Boutique,oldsoulboutique.shop,Zumbrota,Minnesota,US,"Zumbrota, MN 55992, USA",,yes,0,,
b75c0321-2eec-4c2a-8e9a-ae3adcbb8084,Old Souled,Old Souled,oldsouled.com,Manalapan Township,New Jersey,US,"Manalapan Township, NJ, USA",,yes,1,(732)-547-5793,
2f08b039-cd97-4da7-9e01-84a5f5d97474,Old Stud Handmade,Old Stud Handmade,oldstudhandmade.com,Norwalk,Connecticut,US,"Norwalk, CT, USA",,yes,1,(855) 378-0859,
61f5dea5-78e1-44db-8f7c-eee3927943b7,Old Timer's Closet,Old Timer's Closet,oldtimerscloset.com,Seattle,Washington,US,"Seattle, WA, USA",,yes,0,,
2ef87202-2b95-46a9-9c65-6b792254b559,Old Town Boutique,Old Town Boutique,oldtownboutiqueva.com,Disputanta,Virginia,US,"Disputanta, VA 23842, USA",,no,0,,
c8990cd6-aafc-478c-b138-8c0df0d8bd4f,Old Town Vintage,Old Town Vintage,oldtownvintage.co,Mankato,Minnesota,US,"Mankato, MN, USA",,no,1,(507) 978-0331,
560daa7c-5c2e-4086-9d91-a02db2ceac7b,Old Trends New Trends,Old Trends New Trends,oldtrendsnewtrends.com,Daytona Beach,Florida,US,"Daytona Beach, FL, USA",,yes,0,,
4009023b-806a-4f9d-8bb2-427f99c265b4,Old Vine Detroit,Old Vine Detroit,oldvinedetroit.com,Harper Woods,Michigan,US,"Harper Woods, MI 48225, USA",,yes,0,,
1af59027-f57c-4c5b-b79d-ac0e377358e3,OldGoldBoutique,OldGoldBoutique,oldgoldvintage.com,Long Beach,California,US,"Long Beach, CA, USA",,no,0,,
010083bf-f459-4890-96d1-479a8e5fc63d,OldSkull Shirts USA,,oldskullshirts.com,Morrisville,North Carolina,,,,yes,1,+1 470-344-5503,
119e94bf-e5a3-4787-9033-76073a4d5f86,Oldtimer Watch Shop,Oldtimer Watch Shop,oldtimer.watch,Charlotte,North Carolina,US,"Charlotte, NC, USA",,yes,0,,
894d53d5-83ec-4ced-bc23-f2d4f23dc290,Ole Ole Boutique PR,Ole Ole Boutique PR,oleoleboutique.com,,,US,"Fajardo, Puerto Rico",,yes,0,,
09086b05-ef61-4b08-a084-e86aec8a9fd0,Oliccui,Oliccui,oliccui.com,Fullerton,California,US,"Fullerton, CA, USA",,yes,1,888-654-2284,
fe5f0c46-3510-4d95-b513-4793d20dcb70,Olio Boutique,,olio-boutique.com,Salt Lake City,Utah,,,,no,0,,
9839e845-742c-4de4-bcbc-0f6cb58ab8e1,Olive & Ave Clothing Boutique,,oliveaveclothing.com,Pierce,Nebraska,,,,yes,0,,
382350e0-5012-44b5-b3f5-1a860d245777,Olive & Bloom Boutique,Olive & Bloom Boutique,olivebloomboutique.com,Apple Valley,California,US,"Apple Valley, CA, USA",,yes,0,,
bbdb6a4e-9092-4138-b3a1-65ec9159bff9,Olive & Ivy Boutique,Olive & Ivy Boutique,oliveandivyboutique.com,Salem,Ohio,US,"Salem, OH 44460, USA",,no,0,,
d6250765-b8e3-4cbd-8555-990bbd147dcd,Olive & Pearls,Olive & Pearls,oliveandpearls.com,Hendersonville,North Carolina,US,"Hendersonville, NC, USA",,yes,1,828-333-7208,
f40191f0-a637-4a04-88c4-aa9b566be0eb,Olive & Sage Boutique,Olive & Sage Boutique,oliveandsageboutique.com,Sergeant Bluff,Iowa,US,"Sergeant Bluff, IA, USA",,no,1,712.389.7448,
4e744d02-ddbe-4be4-a7f0-5678fc6954f7,Olive & evie,,oliveandevie.com,Newton,North Carolina,,,,no,0,,
6c06f5df-af03-4295-8b04-ed8aba8cd92f,Olive + Oakley,Olive + Oakley,oliveandoakley.com,Oklahoma City,Oklahoma,US,"Oklahoma City, OK, USA",,yes,1,405-509-9080,
7ff92553-67ad-42aa-9f4d-8cc9a1a083a4,Olive Rose Boutique,Olive Rose Boutique,oliveroseboutique.com,West Branch,Michigan,US,"West Branch, MI 48661, USA",,yes,1,(989) 701-2727,
687827df-1cef-4be4-90d6-e8a3063c8849,Olive You Boutique,Olive You Boutique,oliveyouboutique.com,Richmond,Kentucky,US,"Richmond, KY, USA",,yes,1,859-625-1328,
4c729666-e2af-498f-8fac-7489474f3e82,Olive You Kids Clothing,,oliveyoukidsclothing.com,Dunn,North Carolina,,,,yes,0,,
3c70e769-17db-48a2-9751-ba884638f515,OliveUs,OliveUs,shopoliveus.com,Frisco,Texas,US,"Frisco, TX, USA",,yes,1,(469) 403-3362,
6d4caad2-91e7-4719-957b-7bc547ac6290,Oliver & Lee Boutique,Oliver & Lee Boutique,oliver-lee-boutique.myshopify.com,Lebanon,Ohio,US,"Lebanon, OH 45036, USA",,yes,0,,
e7e11d7d-b7a8-47ad-92b7-5f7007928347,Oliver & Navy,,olivernavy.com,,New York,,,,yes,1,+1 646-266-2568,
621a4dbe-aced-4ca7-a030-58a8b2bc3e8e,Oliver Cabell,Oliver Cabell,olivercabell.com,Plymouth,Active,US,"Plymouth, MN, USA",,yes,1,+18335613536,
f35c5b6b-d57e-4bbf-85d1-b4fb2b205812,Oliver Peoples,Oliver Peoples,www.oliverpeoples.com,Mason,Active,US,"Mason, OH, USA",,yes,2,855-592-2237,888-485-9349
8461e3d6-85f9-43e9-8877-7999671c4576,Olivia Bella,,shopoliviabella.com,Madison Heights,Virginia,,,,yes,0,,
e5fc87ec-ee6b-4d64-a2d4-6b3d62befa89,Olivia Dress,,oliviadress.com,Pantego,Texas,,,,no,0,,
3945433e-d595-4203-a577-fde3e9d15293,Olivia Newton-John Boutique,,boutique.olivianewton-john.com,New York,New York,,,,yes,1,+1 877-687-4277,
c1b4c51a-a54b-4218-946c-fa2b5f413ee2,Olivia Rose Boutique,,oliviarose.boutique,Du Quoin,Illinois,,,,no,1,+1 618-582-3030,
fd8af4f3-e48f-464b-93fd-3e63ceac2843,OliviaGrace & Co.,OliviaGrace & Co.,oliviagraceandco.com,Oakmont,Pennsylvania,US,"Oakmont, PA, USA",,yes,1,724-335-9001,
7b1df8e3-8c53-4c81-a408-c6877f601eb2,OliviaMaeBoutique,OliviaMaeBoutique,oliviamaeboutique.com,Hialeah,Florida,US,"Hialeah, FL, USA",,yes,0,,
3c41bcdb-e11d-47d1-86ba-b2a41564f9c1,Olivine Boutique,Olivine Boutique,shopolivineboutique.com,Mesa,Arizona,US,"Mesa, AZ, USA",,yes,0,,
faf5f734-3da4-4976-89b8-13fbc5aac595,Olivy Boutique,,olivyboutique.com,North Bergen,New Jersey,,,,yes,0,,
cb458611-b64b-4131-bd5a-e2086704aa1f,Ollie Marie,,olliemarie.com,Rockwall,Texas,,,,no,0,,
496cbd70-6301-4064-a780-bff8d50dbcae,Ollie's Day,Ollie's Day,olliesday.com,Franklin,Tennessee,US,"Franklin, TN, USA",,yes,0,,
b215011b-de97-42ed-a393-329f39427a22,Olly Designs– Ollydesigns,Olly Designs– Ollydesigns,ollydesigns.shop,Seattle,Washington,US,"Seattle, WA, USA",,yes,0,,
283b49a8-7cd4-40f4-8d6d-42e99e6f0cb9,On Point Fashion Boutique,On Point Fashion Boutique,shoponpointfashion.com,Interlaken,California,US,"Royal Oaks, Interlaken, CA 95076, USA",,no,1,(831) 588-3044,
a39bd046-c1e7-4e36-8a84-523c7d98678d,On Pointe Designs,On Pointe Designs,onpointedesignsaz.com,Queen Creek,Arizona,US,"Queen Creek, AZ, USA",,yes,0,,
41fc4841-68a9-4d48-8b60-42df2cbe80e2,On The EDGE,On The EDGE,shopontheedge.com,San Ramon,California,US,"San Ramon, CA, USA",,yes,1,9252420000,
f696fdfa-e73a-4cd3-b6c7-c05da65097e4,On Wednesdays Boutique,On Wednesdays Boutique,shoponwednesdays.com,Easton,Pennsylvania,US,"Easton, PA, USA",,no,0,,
911701e2-9659-4f63-a7a9-6b0ac2b47e64,On and Off the Runway Boutique,,onandofftherunwayboutique.com,West Bloomfield Township,Michigan,,,,yes,0,,
8e56ddd9-a991-4ee2-b718-e972f64d4b16,On the Rox,On the Rox,shopontherox.com,Rapid City,South Dakota,US,"Rapid City, SD, USA",,yes,1,818-307-4926,
9d479325-88b5-4950-bf95-9f0959e3350a,Ona Beam,Ona Beam,onabeam.com,,New York,US,"Brooklyn, NY, USA",,yes,0,,
16f18b00-cca2-40b0-b471-1be0bfa260f5,Onassis Krown,,onassiskrown.com,Green Cove Springs,Florida,,,,yes,1,+1 352-612-0751,
ac4cacc6-7d43-468f-b6bb-fef8c708aaf5,Once & Again Boutique and Consignment,Once & Again Boutique and Consignment,oaaconsignment.com,Holmes,Pennsylvania,US,"Holmes, PA, USA",,no,0,,
2c53bcf1-23ab-47d0-a9bd-610906ddb9f7,Once Upon a Story Boutique,Once Upon a Story Boutique,onceuponastoryboutique.net,Sheridan,Wyoming,US,"Sheridan, WY 82801, USA",,yes,1,(307) 674-8606,
d7d27a43-791a-457f-af61-d52fed64a033,Ondine,Ondine,ondinevintage.com,New York,New York,US,"New York, NY, USA",,yes,0,,
ca35a580-ad1c-47a8-b0f3-e6454e8efe84,One Arrival,One Arrival,onearrival.com,Harwood Heights,Illinois,US,"Harwood Heights, IL, USA",,yes,0,,
9eacd23b-3cad-400b-80e6-2806cc46223f,One Darn Horse Boutique,One Darn Horse Boutique,onedarnhorseboutique.com,Netawaka,Kansas,US,"Netawaka, KS 66516, USA",,yes,0,,
1e301912-6857-4755-8fb1-162f0cae7a39,One Day Boutique,One Day Boutique,shoponedayboutique.com,Cape Coral,Florida,US,"Cape Coral, FL, USA",,yes,0,,
bc368b62-bd18-43e6-9434-ca023ca50166,One Eleven Olive Boutique,,oneelevenolive.com,Bloomsdale,Missouri,,,,yes,1,+1 636-638-5141:+1 877-712-0266,
3500d60e-7729-436a-b108-33c7d5280731,One In Amelian Handmade,One In Amelian Handmade,oneinamelianhandmade.com,Sulphur,Louisiana,US,"Sulphur, LA, USA",,no,0,,
05c38c04-0638-4b8a-8b58-be88c6621c77,One June Day,One June Day,onejuneday.com,Seymour,Wisconsin,US,"Seymour, WI 54165, USA",,no,0,,
ec2a1727-02f1-4689-bfde-c96c69a1a320,One Mercantile / Sett,One Mercantile / Sett,sett.onemercantile.com,Great Barrington,Massachusetts,US,"Great Barrington, MA, USA",,yes,2,413-528-1718,413-717-4038
d1fca9ac-4b87-4fa0-bb6a-fdf4cb70aba0,One Savvy Design Authentic Pre-Owned Luxury Consignment,,onesavvydesign.com,Montclair,New Jersey,,,,yes,1,+1 973-744-0053,
3086f609-4e29-40d0-bd2d-0f58bd4fca3e,One Week Rental,One Week Rental,oneweekrental.myshopify.com,Frederick,Maryland,US,"Frederick, MD, USA",,yes,0,,
2c60f12f-c6cc-4d74-bcd4-5d45a27ddd92,One24 Apparel,One24 Apparel,one24apparel.com,Winnie,Texas,US,"Winnie, TX 77665, USA",,no,0,,
66555060-6d18-4e44-90ed-54e9fb7d4cc2,One24Rags,One24Rags,one24rags.com,Neosho,Missouri,US,"Neosho, MO 64850, USA",,no,1,(417) 454-9429,
febd06c1-84cf-4d35-99e4-3009ed4eff7b,OneUniqueWay,OneUniqueWay,oneuniqueway.com,St. Simons Island,Georgia,US,"St Simons Island, GA 31522, USA",,yes,0,,
2b6b6e23-2782-4124-8a52-f838d3842348,Onedder,Onedder,onedder.com,Grand Prairie,Texas,US,"Grand Prairie, TX, USA",,yes,1,323-562-8800,
b9698b58-680a-4eeb-8b2d-23568f5b6324,Online Women’s Fashion Boutique,Online Women’s Fashion Boutique,tjinvigorate.myshopify.com,Pearland,Texas,US,"Pearland, TX, USA",,yes,0,,
40ff7ce5-c873-4265-9e6a-834c29c2ced7,Only NY,Only NY,onlyny.com,Austin,Active,US,"Austin, TX, USA",,yes,2,(347) 599-1187,(646) 649-5673
2744353c-cc85-42cd-8c18-2d2f0544948b,OnlyFreshPieces,OnlyFreshPieces,onlyfreshpieces.com,South Euclid,Ohio,US,"South Euclid, OH, USA",,yes,0,,
b90c0963-e52f-4b1a-b324-e1b06426dcd6,Onto,Onto,ontocollective.com,Bettendorf,Iowa,US,"Bettendorf, IA, USA",,yes,0,,
af6701d3-0091-437e-af2b-568728b79cf5,Onyx Native,Onyx Native,shoponyxnative.com,Cambridge,Nebraska,US,"Cambridge, NE 69022, USA",,yes,0,,
47f967cb-d088-4494-a504-3136e97349e6,Onyx Threads,Onyx Threads,onyxthreads.com,Danbury,Connecticut,US,"Danbury, CT, USA",,yes,0,,
a9a1a703-45fe-4d2d-a189-9c2a2f3c53f9,OoOtie Bowties,OoOtie Bowties,oootie.com,Boston,Massachusetts,US,"Boston, MA, USA",,yes,0,,
e5aa8802-307e-4393-8cd4-61e0751eb68b,Ooh La La Boutique,Ooh La La Boutique,oohlalaboutiquect.com,Colchester,Connecticut,US,"Colchester, CT 06415, USA",,yes,0,,
4b07a31a-3fd0-4172-9e0d-6a7d8fc97dab,Ooh La La Couture Boutique,Ooh La La Couture Boutique,oohlalacoutureboutique.com,Detroit,Michigan,US,"Detroit, MI, USA",,yes,0,,
c08ce78e-1cd8-4940-b48c-ff51f4f7fda5,Ooh La La! Consignment,Ooh La La! Consignment,oohlalaconsignment.com,Burbank,California,US,"Burbank, CA, USA",,yes,2,(505)-820-6433,(818)-478-1186
b162a1cf-ceb4-4df0-ac8c-19914e17628e,Ooh La Lucy,,oohlalucy.com,Charleston,West Virginia,,,,yes,1,+1 304-881-1416,
f012250e-9733-476c-a5b5-eac9d294fb74,Oooh Thats Cute,Oooh Thats Cute,ooohthatscute.com,Houston,Texas,US,"Houston, TX, USA",,yes,0,,
aaa95f55-9a30-45a1-b397-60f15ba39c70,Oooh Thats Cute,Oooh Thats Cute,oooh-thats-cute.myshopify.com,Houston,Texas,US,"Houston, TX, USA",,yes,0,,
ba588cd7-1704-467a-ba37-a47885159119,Oopsie Daisy Boutique,,oopsiedaisyboutique.com,Peoria,Arizona,,,,no,0,,
e752b47c-5765-4f8a-9866-172d87abfa0c,Opal Anne Boutique,Opal Anne Boutique,shopopalanne.com,Dalton,Georgia,US,"Dalton, GA, USA",,yes,0,,
5975cf3b-4752-4230-b0f3-18c33a493757,Opal Boutique,Opal Boutique,opalboutiquepr.com,,,US,United States,,yes,0,,
bcf759e1-6bce-4030-9c91-24b5a5e86bf9,Opal Boutique,Opal Boutique,opal-boutique.com,Salida,Colorado,US,"Salida, CO 81201, USA",,yes,1,719.539.2515,
c260446f-950a-4e7d-b0b0-8fec02c76507,Opal Lane Co.,Opal Lane Co.,opallaneco.com,Carthage,Missouri,US,"Carthage, MO 64836, USA",,yes,0,,
866b0183-7b09-40ae-80f9-887873326646,Opal Street Boutique,Opal Street Boutique,opalstreetboutique.com,Inman,South Carolina,US,"Inman, SC 29349, USA",,no,0,,
2adb140c-2a5a-4c1a-bedf-125589389a5c,Ophelia's Boutique Clothing,,ophelias-boutique.com,Allendale Charter Township,Michigan,,,,no,0,,
6dd6afa5-afbc-4356-a10d-ee2d82b935d6,OpheliaRose Boutique,OpheliaRose Boutique,opheliarose-boutique.com,Gulfport,Mississippi,US,"Gulfport, MS, USA",,no,0,,
b85eef78-3bc5-4885-9ff4-66a85f5134f8,OppoSuits US,OppoSuits US,opposuits.com,New York,Active,US,"New York, NY, USA",,yes,0,,
2bce4682-d6f6-4e0b-ab40-d40f6f221a9c,Optical Connection,Optical Connection,optical-connection.com,Los Angeles,California,US,"Studio City, Los Angeles, CA, USA",,yes,1,818-763-1875,
24cf7ba2-2e3f-432e-bcc2-cb8867019023,Optik! European Eyewear,,optikstpete.com,St. Petersburg,Florida,,,,yes,1,+1 727-800-5535:+1 727-350-3928,
30d89e60-faec-4a16-9f19-e4646d31acfc,Optique America,Optique America,optiqueamerica.com,Carmel-by-the-Sea,California,US,"Carmel-By-The-Sea, CA 93923, USA",,no,1,831.626.8905,
8e1ad2c2-d6c4-4e90-b716-4227a01428cd,Opulence,Opulence,shopopulence.net,Austin,Texas,US,"Austin, TX, USA",,yes,1,805-439-3306,
b608d364-3e6d-4886-8529-1044bf81594b,Ora's Closet Boutique,Ora's Closet Boutique,orasclosetboutique.com,Canton,Mississippi,US,"Canton, MS 39046, USA",,no,0,,
6c2543bf-6fb2-46e4-ad96-779933b69676,Orange Blossoms Boutique,Orange Blossoms Boutique,orangeblossomsboutique.com,Lubbock,Texas,US,"Lubbock, TX, USA",,yes,0,,
2eb56b35-c1e2-42dc-aa07-64f38a5c3e42,Orange Hand Vintage,Orange Hand Vintage,orangehandvintage.com,Augusta,Georgia,US,"Augusta, GA, USA",,no,0,,
13151604-b374-4ffe-9235-e8103a752d7f,Orchard Street Apparel,Orchard Street Apparel,orchardstreetapparel.com,Milwaukee,Wisconsin,US,"Milwaukee, WI, USA",,no,1,(414) 755-0468,
3ec623ca-b7e7-4938-9cf6-ca8cf9df5232,Orchard Way,,orchardway.com,Myrtle Beach,South Carolina,,,,yes,0,,
14767871-cd51-40db-824a-0dbd54901fd4,Orchid Bloom Clothing,,orchidbloomclothing.com,Bohemia,New York,,,,yes,1,+1 631-750-5611,
15f19c16-c597-44bf-9ef5-77647f003dca,Orchid Bohème,Orchid Bohème,orchidboheme.com,Decatur,Georgia,US,"Decatur, GA 30030, USA",,yes,0,,
7239ff6d-3c20-4110-960e-0636a44ee965,Orchid Republic Floral Boutique,Orchid Republic Floral Boutique,orchidrepublic.com,Los Angeles,Active,US,"Sherman Oaks, Los Angeles, CA, USA",,yes,2,818-210-0418,818 915 5111
b9c1f86d-417d-40d6-8fb7-d3bb4218cce7,Ore-Cal Sportswear,,orecalsportswear.com,Portland,Oregon,,,,no,0,,
dc3c3ce8-9cc2-4d50-92d1-cc374c31dec9,Ornamaloo,,ornamaloo.com,Lansing,Michigan,,,,yes,1,+1 517-230-4092,
10e7b441-5da6-4cc9-af95-aa9c5fd1c9aa,Ornate Vintage Co,Ornate Vintage Co,ornatevintage.com,Newtown,Pennsylvania,US,"Newtown, PA 18940, USA",,yes,0,,
